"a","b","abs_diff","mean_ab","response"
0.189772536,0.082172789,0.107599747,0.1359726625,0.472477064220183
0.160750192,0.069565598,0.091184594,0.115157895,0
0.226437856,0.005047543,0.221390313,0.1157426995,0.350785340314136
0.164009038,0.035842578,0.12816646,0.099925808,0.720779220779221
0.150510054,0.007580188,0.142929866,0.079045121,0.379746835443038
0.150510054,0.005940739,0.144569315,0.0782253965,0.410204081632653
0.185902579,0.026564919,0.15933766,0.106233749,0.403389830508475
0.150510054,0.001699327,0.148810727,0.0761046905,0.351162790697674
0.185902579,0.006321383,0.179581196,0.096111981,0.252066115702479
0.134439938,0.026564919,0.107875019,0.0805024285,0.357142857142857
0.165161219,0.005940739,0.15922048,0.085550979,0.661214953271028
0.165161219,0.001699327,0.163461892,0.083430273,0.455769230769231
0.163580795,0.000448293,0.163132502,0.082014544,0.347962382445141
0.128093274,0.002555628,0.125537646,0.065324451,0.711822660098522
0.249658752,0.099701143,0.149957609,0.1746799475,0.300970873786408
0.246905042,0.069565598,0.177339444,0.15823532,0.874551971326165
0.249658752,0.099701143,0.149957609,0.1746799475,0.180257510729614
0.247022584,0.099701143,0.147321441,0.1733618635,0.768817204301075
0.247022584,0.062439369,0.184583215,0.1547309765,0.387931034482759
0.244600592,0.035842578,0.208758014,0.140221585,0.424460431654676
0.24985081,0.020685511,0.229165299,0.1352681605,0.725663716814159
0.249658752,0.062439369,0.187219383,0.1560490605,0.456521739130435
0.202502131,0.007580188,0.194921943,0.1050411595,0.265486725663717
0.2494858,0.00053478,0.24895102,0.12501029,0.258581235697941
0.241210307,0.026564919,0.214645388,0.133887613,0.289640591966173
0.236477077,0.007580188,0.228896889,0.1220286325,0.677121771217712
0.241210307,0.00053478,0.240675527,0.1208725435,0.317073170731707
0.241210307,0.006321383,0.234888924,0.123765845,0.488938053097345
0.2494858,0.026564919,0.222920881,0.1380253595,0.464864864864865
0.199242937,0.001699327,0.19754361,0.100471132,0.448484848484848
0.150510054,0.007516865,0.142993189,0.0790134595,0.431451612903226
0.128093274,0.007516865,0.120576409,0.0678050695,0.569014084507042
0.165161219,0.008160753,0.157000466,0.086660986,0.828502415458937
0.111017816,0.001877335,0.109140481,0.0564475755,0.435691318327974
0.163580795,0.001122346,0.162458449,0.0823515705,0.256637168141593
0.134439938,0.001122346,0.133317592,0.067781142,0.525198938992042
0.165161219,0.017385054,0.147776165,0.0912731365,0.465732087227414
0.134439938,0.012156938,0.122283,0.073298438,0.280851063829787
0.088714462,0.012156938,0.076557524,0.0504357,0.511627906976744
0.124810221,0.016725506,0.108084715,0.0707678635,0.597674418604651
0.167266508,0.005594172,0.161672336,0.08643034,0.367123287671233
0.124810221,0.005594172,0.119216049,0.0652021965,0.574931880108992
0.134439938,0.011748247,0.122691691,0.0730940925,0.437596302003082
0.167266508,0.007211431,0.160055077,0.0872389695,0.380630630630631
0.124810221,0.007211431,0.11759879,0.066010826,0.519450800915332
